<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.12.30	19:00:00	21236.95	21251.85	21235.05	21248.45	291	0	150
2024.12.30	19:01:00	21249.75	21259.45	21247.05	21254.85	286	0	150
2024.12.30	19:02:00	21255.25	21267.75	21252.75	21264.95	289	0	140
2024.12.30	19:03:00	21265.45	21267.75	21261.75	21266.25	277	0	150
2024.12.30	19:04:00	21266.45	21266.85	21248.75	21250.85	267	0	150
2024.12.30	19:05:00	21250.55	21256.95	21248.25	21249.55	277	0	150
2024.12.30	19:06:00	21250.45	21250.85	21225.25	21228.95	287	0	150
2024.12.30	19:07:00	21229.85	21243.95	21226.05	21242.75	277	0	150
2024.12.30	19:08:00	21242.85	21251.25	21240.45	21248.25	286	0	150
2024.12.30	19:09:00	21248.45	21250.25	21241.35	21245.55	269	0	150
2024.12.30	19:10:00	21245.75	21267.35	21245.75	21266.95	271	0	150
2024.12.30	19:11:00	21267.25	21269.45	21259.25	21265.15	287	0	140
2024.12.30	19:12:00	21266.15	21271.65	21259.15	21270.15	275	0	140
2024.12.30	19:13:00	21270.85	21270.85	21256.05	21261.35	266	0	140
2024.12.30	19:14:00	21261.55	21262.65	21250.85	21252.75	269	0	140
2024.12.30	19:15:00	21252.45	21258.85	21248.75	21256.55	258	0	140
2024.12.30	19:16:00	21256.95	21259.55	21252.25	21259.35	262	0	140
2024.12.30	19:17:00	21259.35	21261.45	21251.35	21259.15	219	0	130
2024.12.30	19:18:00	21259.85	21261.85	21256.85	21260.95	245	0	130
2024.12.30	19:19:00	21260.85	21264.45	21255.15	21263.85	272	0	120
2024.12.30	19:20:00	21264.25	21274.45	21260.65	21272.35	265	0	120
2024.12.30	19:21:00	21272.05	21277.15	21263.85	21270.35	284	0	120
2024.12.30	19:22:00	21269.45	21278.85	21265.85	21278.85	248	0	130
2024.12.30	19:23:00	21279.25	21289.45	21276.25	21277.05	276	0	140
2024.12.30	19:24:00	21275.35	21286.45	21275.35	21286.45	270	0	150
2024.12.30	19:25:00	21286.25	21291.05	21279.95	21280.55	243	0	150
2024.12.30	19:26:00	21280.45	21287.55	21275.25	21279.85	253	0	140
2024.12.30	19:27:00	21279.85	21287.05	21271.75	21286.75	262	0	140
2024.12.30	19:28:00	21287.05	21296.95	21284.95	21294.95	243	0	130
2024.12.30	19:29:00	21295.45	21296.85	21288.95	21293.05	245	0	130
2024.12.30	19:30:00	21293.15	21294.85	21288.45	21290.65	261	0	120
2024.12.30	19:31:00	21290.65	21303.95	21288.95	21301.55	274	0	120
2024.12.30	19:32:00	21301.65	21302.15	21296.75	21300.65	263	0	110
2024.12.30	19:33:00	21301.55	21302.55	21290.15	21292.05	258	0	100
2024.12.30	19:34:00	21292.25	21305.95	21291.85	21303.95	273	0	90
2024.12.30	19:35:00	21304.05	21307.45	21296.15	21297.85	249	0	100
2024.12.30	19:36:00	21297.45	21299.15	21284.25	21285.85	271	0	120
2024.12.30	19:37:00	21286.25	21298.95	21285.35	21296.55	256	0	120
2024.12.30	19:38:00	21296.45	21301.35	21295.05	21298.05	254	0	130
2024.12.30	19:39:00	21297.65	21303.95	21295.05	21303.85	243	0	120
2024.12.30	19:40:00	21304.15	21306.35	21298.55	21300.95	252	0	130
2024.12.30	19:41:00	21300.95	21302.85	21297.25	21301.45	257	0	120
2024.12.30	19:42:00	21301.15	21301.25	21288.65	21291.05	304	0	120
2024.12.30	19:43:00	21291.55	21310.35	21290.65	21309.95	263	0	130
2024.12.30	19:44:00	21310.55	21318.65	21307.85	21315.55	269	0	130
2024.12.30	19:45:00	21315.55	21317.05	21309.55	21315.85	252	0	130
2024.12.30	19:46:00	21315.65	21321.95	21313.65	21317.85	270	0	130
2024.12.30	19:47:00	21317.35	21335.15	21316.55	21330.35	259	0	120
2024.12.30	19:48:00	21330.05	21339.45	21327.35	21338.65	291	0	130
2024.12.30	19:49:00	21338.65	21341.75	21332.55	21337.05	274	0	130
2024.12.30	19:50:00	21337.85	21341.35	21332.75	21337.35	269	0	130
2024.12.30	19:51:00	21337.45	21344.25	21334.25	21336.65	255	0	130
2024.12.30	19:52:00	21336.35	21337.85	21323.05	21328.45	267	0	140
2024.12.30	19:53:00	21328.55	21331.05	21325.95	21327.35	195	0	150
2024.12.30	19:54:00	21325.35	21327.55	21302.75	21304.35	288	0	150
2024.12.30	19:55:00	21304.55	21308.75	21295.35	21307.75	296	0	150
2024.12.30	19:56:00	21307.35	21307.45	21279.75	21284.55	307	0	150
2024.12.30	19:57:00	21285.55	21288.45	21268.55	21285.35	317	0	150
2024.12.30	19:58:00	21285.35	21306.95	21281.05	21306.55	284	0	150
2024.12.30	19:59:00	21306.35	21342.45	21305.95	21330.05	311	0	150
2024.12.30	20:00:00	21330.85	21332.85	21296.05	21298.55	294	0	150
2024.12.30	20:01:00	21299.35	21317.05	21297.05	21311.35	293	0	150
2024.12.30	20:02:00	21310.95	21313.05	21293.05	21294.35	263	0	150
2024.12.30	20:03:00	21294.35	21310.45	21294.35	21297.75	253	0	150
2024.12.30	20:04:00	21297.85	21302.55	21291.55	21298.35	257	0	150
2024.12.30	20:05:00	21297.85	21305.35	21295.05	21296.55	273	0	150
2024.12.30	20:06:00	21296.85	21300.85	21283.95	21298.55	283	0	150
2024.12.30	20:07:00	21298.85	21312.05	21294.85	21311.55	288	0	150
2024.12.30	20:08:00	21311.85	21314.55	21302.55	21308.25	260	0	150
2024.12.30	20:09:00	21308.35	21313.95	21303.85	21309.55	253	0	150
2024.12.30	20:10:00	21309.85	21323.05	21308.55	21314.85	274	0	150
2024.12.30	20:11:00	21314.85	21327.05	21307.55	21326.85	262	0	150
2024.12.30	20:12:00	21327.35	21328.45	21320.25	21323.05	274	0	150
2024.12.30	20:13:00	21323.05	21333.45	21321.05	21332.35	258	0	150
2024.12.30	20:14:00	21332.35	21341.45	21328.35	21332.95	292	0	150
2024.12.30	20:15:00	21333.85	21339.55	21328.25	21336.35	276	0	150
2024.12.30	20:16:00	21336.85	21345.75	21325.55	21326.55	285	0	150
2024.12.30	20:17:00	21327.05	21331.75	21317.05	21321.45	287	0	150
2024.12.30	20:18:00	21322.45	21330.75	21321.85	21325.05	245	0	150
2024.12.30	20:19:00	21325.05	21325.05	21306.05	21316.95	261	0	150
2024.12.30	20:20:00	21316.05	21324.55	21315.85	21321.05	249	0	150
2024.12.30	20:21:00	21320.55	21324.75	21315.45	21322.55	276	0	150
2024.12.30	20:22:00	21322.85	21326.35	21314.35	21317.75	264	0	150
2024.12.30	20:23:00	21318.05	21320.45	21295.55	21303.75	296	0	150
2024.12.30	20:24:00	21303.55	21304.45	21287.05	21288.55	298	0	150
2024.12.30	20:25:00	21288.55	21296.05	21285.85	21296.05	278	0	150
2024.12.30	20:26:00	21296.05	21296.45	21265.75	21282.05	300	0	150
2024.12.30	20:27:00	21281.85	21287.55	21272.85	21286.05	284	0	150
2024.12.30	20:28:00	21286.35	21307.25	21286.35	21306.25	285	0	150
2024.12.30	20:29:00	21306.25	21312.25	21299.35	21299.55	265	0	150
2024.12.30	20:30:00	21298.05	21301.45	21291.85	21295.05	295	0	150
2024.12.30	20:31:00	21294.95	21307.35	21291.05	21305.25	267	0	150
2024.12.30	20:32:00	21305.55	21312.05	21302.35	21302.95	267	0	150
2024.12.30	20:33:00	21303.35	21321.85	21302.75	21319.35	267	0	150
2024.12.30	20:34:00	21320.05	21328.05	21319.85	21325.05	262	0	150
2024.12.30	20:35:00	21325.05	21335.05	21323.95	21327.85	276	0	150
2024.12.30	20:36:00	21328.45	21330.85	21298.35	21299.55	284	0	150
2024.12.30	20:37:00	21299.05	21306.55	21291.85	21303.85	277	0	150
2024.12.30	20:38:00	21304.75	21313.95	21303.85	21311.85	226	0	150
2024.12.30	20:39:00	21311.55	21316.35	21307.55	21313.85	247	0	150
2024.12.30	20:40:00	21314.35	21319.95	21313.75	21317.35	239	0	150
2024.12.30	20:41:00	21316.75	21318.85	21309.55	21314.05	250	0	150
2024.12.30	20:42:00	21314.55	21317.75	21307.35	21315.55	226	0	150
2024.12.30	20:43:00	21316.35	21328.75	21316.05	21322.45	260	0	150
2024.12.30	20:44:00	21323.05	21337.75	21322.55	21328.25	253	0	140
2024.12.30	20:45:00	21329.45	21332.35	21323.85	21330.55	205	0	150
2024.12.30	20:46:00	21330.55	21336.35	21326.95	21326.95	218	0	150
2024.12.30	20:47:00	21327.75	21342.75	21327.75	21340.65	271	0	130
2024.12.30	20:48:00	21340.55	21340.85	21329.15	21335.05	264	0	140
2024.12.30	20:49:00	21333.15	21340.65	21325.45	21326.25	263	0	120
2024.12.30	20:50:00	21327.15	21336.55	21326.45	21326.45	262	0	120
2024.12.30	20:51:00	21326.65	21326.65	21311.65	21320.25	265	0	120
2024.12.30	20:52:00	21320.85	21330.55	21319.85	21328.65	240	0	140
2024.12.30	20:53:00	21329.35	21329.35	21312.65	21313.25	256	0	130
2024.12.30	20:54:00	21313.15	21325.95	21309.75	21324.85	249	0	140
2024.12.30	20:55:00	21324.85	21327.75	21321.35	21324.75	237	0	140
2024.12.30	20:56:00	21324.85	21327.75	21320.55	21322.15	234	0	120
2024.12.30	20:57:00	21321.85	21324.85	21318.75	21323.15	240	0	120
2024.12.30	20:58:00	21323.35	21330.15	21314.95	21315.25	243	0	140
2024.12.30	20:59:00	21314.75	21322.35	21311.85	21320.05	267	0	140
2024.12.30	21:00:00	21320.35	21326.05	21318.85	21320.05	248	0	150
2024.12.30	21:01:00	21320.05	21322.55	21313.75	21313.75	209	0	150
2024.12.30	21:02:00	21314.55	21324.45	21309.95	21316.45	244	0	150
2024.12.30	21:03:00	21316.35	21321.65	21312.55	21319.15	234	0	140
2024.12.30	21:04:00	21318.85	21320.05	21308.05	21310.25	245	0	140
2024.12.30	21:05:00	21310.55	21323.55	21308.85	21311.55	263	0	140
2024.12.30	21:06:00	21311.55	21311.55	21293.35	21298.25	282	0	140
2024.12.30	21:07:00	21297.55	21300.35	21286.25	21288.85	276	0	150
2024.12.30	21:08:00	21288.85	21297.45	21281.85	21294.55	274	0	150
2024.12.30	21:09:00	21295.05	21310.45	21293.45	21309.55	252	0	150
2024.12.30	21:10:00	21310.05	21312.45	21294.55	21298.35	267	0	150
2024.12.30	21:11:00	21298.05	21301.05	21291.35	21291.35	244	0	150
2024.12.30	21:12:00	21291.35	21291.75	21277.05	21279.05	266	0	150
2024.12.30	21:13:00	21278.85	21280.55	21264.85	21279.25	298	0	150
2024.12.30	21:14:00	21278.75	21290.05	21276.95	21280.05	279	0	150
2024.12.30	21:15:00	21280.35	21293.95	21279.85	21290.45	274	0	150
2024.12.30	21:16:00	21290.05	21296.25	21284.05	21286.05	252	0	150
2024.12.30	21:17:00	21286.35	21294.25	21283.95	21287.45	231	0	150
2024.12.30	21:18:00	21287.85	21288.55	21279.05	21280.45	266	0	150
2024.12.30	21:19:00	21279.55	21282.25	21274.65	21277.95	261	0	130
2024.12.30	21:20:00	21276.35	21278.55	21261.95	21266.45	271	0	130
2024.12.30	21:21:00	21266.05	21273.05	21256.25	21262.05	295	0	140
2024.12.30	21:22:00	21263.35	21264.25	21254.75	21258.55	278	0	150
2024.12.30	21:23:00	21257.35	21268.35	21257.35	21264.55	265	0	150
2024.12.30	21:24:00	21264.55	21279.75	21264.55	21271.55	269	0	150
2024.12.30	21:25:00	21270.75	21286.75	21268.85	21283.95	274	0	150
2024.12.30	21:26:00	21283.75	21296.45	21283.25	21284.55	269	0	150
2024.12.30	21:27:00	21284.95	21291.05	21277.85	21288.85	245	0	150
2024.12.30	21:28:00	21289.05	21297.55	21287.75	21287.95	257	0	150
2024.12.30	21:29:00	21287.35	21290.05	21283.85	21285.85	242	0	150
2024.12.30	21:30:00	21286.25	21295.35	21282.95	21294.05	258	0	150
2024.12.30	21:31:00	21294.55	21314.25	21294.25	21312.25	300	0	150
2024.12.30	21:32:00	21311.95	21312.55	21303.25	21303.35	259	0	150
2024.12.30	21:33:00	21302.85	21304.75	21292.75	21295.55	259	0	150
2024.12.30	21:34:00	21295.35	21299.25	21289.85	21293.45	249	0	150
2024.12.30	21:35:00	21293.25	21300.45	21292.25	21294.55	258	0	150
2024.12.30	21:36:00	21294.55	21296.25	21287.85	21292.85	237	0	150
2024.12.30	21:37:00	21292.75	21295.45	21282.95	21292.05	251	0	150
2024.12.30	21:38:00	21292.05	21296.85	21286.85	21289.85	246	0	150
2024.12.30	21:39:00	21289.75	21295.65	21287.65	21290.85	236	0	140
2024.12.30	21:40:00	21291.35	21295.75	21288.25	21293.05	263	0	130
2024.12.30	21:41:00	21292.85	21301.35	21291.15	21296.45	271	0	120
2024.12.30	21:42:00	21296.45	21302.45	21295.85	21296.75	248	0	120
2024.12.30	21:43:00	21296.75	21308.15	21295.15	21295.35	254	0	120
2024.12.30	21:44:00	21295.65	21299.75	21290.35	21290.55	234	0	120
2024.12.30	21:45:00	21290.95	21298.45	21289.45	21295.15	223	0	130
2024.12.30	21:46:00	21295.35	21304.85	21294.15	21301.65	243	0	130
2024.12.30	21:47:00	21301.15	21310.95	21299.15	21308.85	250	0	120
2024.12.30	21:48:00	21308.65	21309.05	21295.85	21296.95	232	0	130
2024.12.30	21:49:00	21298.15	21300.85	21294.95	21298.75	208	0	110
2024.12.30	21:50:00	21299.05	21300.75	21294.65	21295.45	223	0	100
2024.12.30	21:51:00	21295.25	21304.45	21291.85	21303.05	232	0	100
2024.12.30	21:52:00	21303.15	21306.75	21298.25	21299.55	219	0	100
2024.12.30	21:53:00	21299.85	21313.25	21299.45	21308.25	244	0	80
2024.12.30	21:54:00	21308.15	21309.95	21302.55	21305.05	236	0	110
2024.12.30	21:55:00	21304.25	21309.85	21302.25	21307.85	255	0	110
2024.12.30	21:56:00	21307.75	21309.65	21299.65	21309.25	277	0	110
2024.12.30	21:57:00	21308.95	21318.75	21308.45	21318.35	242	0	110
2024.12.30	21:58:00	21318.25	21318.25	21306.25	21316.75	262	0	120
2024.12.30	21:59:00	21316.45	21316.45	21304.65	21307.45	238	0	120
2024.12.30	22:00:00	21307.05	21307.15	21298.45	21305.05	259	0	120
2024.12.30	22:01:00	21304.45	21311.05	21299.55	21301.95	258	0	130
2024.12.30	22:02:00	21301.95	21310.15	21301.45	21308.15	226	0	120
2024.12.30	22:03:00	21308.45	21308.65	21292.85	21297.05	281	0	120
2024.12.30	22:04:00	21297.65	21298.85	21290.95	21293.05	274	0	130
2024.12.30	22:05:00	21293.35	21296.85	21285.75	21292.35	283	0	130
2024.12.30	22:06:00	21293.35	21295.35	21278.95	21290.25	269	0	150
2024.12.30	22:07:00	21289.75	21294.95	21281.55	21283.35	268	0	150
2024.12.30	22:08:00	21284.05	21299.05	21283.25	21293.85	257	0	150
2024.12.30	22:09:00	21293.55	21296.35	21286.35	21293.05	263	0	150
2024.12.30	22:10:00	21292.55	21302.45	21292.35	21299.35	264	0	150
2024.12.30	22:11:00	21298.55	21298.55	21282.65	21284.05	247	0	140
2024.12.30	22:12:00	21284.05	21301.05	21280.25	21299.05	250	0	140
2024.12.30	22:13:00	21298.75	21310.75	21297.85	21307.85	273	0	140
2024.12.30	22:14:00	21308.05	21313.25	21303.25	21305.25	234	0	140
2024.12.30	22:15:00	21304.55	21308.25	21301.55	21306.15	236	0	140
2024.12.30	22:16:00	21306.15	21312.05	21298.05	21311.65	218	0	120
2024.12.30	22:17:00	21311.95	21317.75	21311.95	21316.45	212	0	100
2024.12.30	22:18:00	21316.25	21322.05	21311.75	21314.15	257	0	100
2024.12.30	22:19:00	21314.25	21316.75	21307.65	21311.75	260	0	110
2024.12.30	22:20:00	21312.05	21312.75	21306.15	21309.05	256	0	110
2024.12.30	22:21:00	21309.55	21309.55	21298.55	21306.65	270	0	110
2024.12.30	22:22:00	21306.65	21310.05	21304.55	21307.45	250	0	130
2024.12.30	22:23:00	21307.85	21309.05	21299.65	21300.15	230	0	120
2024.12.30	22:24:00	21299.45	21302.95	21293.35	21294.65	260	0	120
2024.12.30	22:25:00	21295.95	21300.85	21285.65	21286.15	279	0	130
2024.12.30	22:26:00	21283.15	21291.85	21275.55	21280.35	275	0	130
2024.12.30	22:27:00	21280.35	21282.65	21266.45	21270.25	290	0	140
2024.12.30	22:28:00	21270.35	21271.55	21245.95	21256.45	305	0	150
2024.12.30	22:29:00	21256.35	21258.55	21243.95	21245.45	319	0	150
2024.12.30	22:30:00	21246.55	21269.25	21245.85	21267.05	296	0	150
2024.12.30	22:31:00	21268.55	21268.95	21242.45	21247.05	306	0	150
2024.12.30	22:32:00	21246.95	21260.55	21244.45	21251.75	275	0	150
2024.12.30	22:33:00	21251.35	21258.35	21247.75	21248.85	280	0	150
2024.12.30	22:34:00	21249.05	21250.75	21241.35	21246.55	276	0	150
2024.12.30	22:35:00	21248.45	21253.75	21236.45	21239.75	297	0	150
2024.12.30	22:36:00	21240.45	21248.75	21237.95	21238.45	283	0	150
2024.12.30	22:37:00	21241.95	21251.85	21241.95	21242.95	289	0	150
2024.12.30	22:38:00	21242.85	21251.55	21237.95	21238.95	285	0	150
2024.12.30	22:39:00	21238.95	21244.95	21235.25	21240.75	271	0	150
2024.12.30	22:40:00	21240.75	21261.95	21240.75	21260.95	292	0	150
2024.12.30	22:41:00	21260.95	21269.25	21242.25	21244.75	300	0	150
2024.12.30	22:42:00	21244.95	21247.85	21238.45	21240.95	280	0	150
2024.12.30	22:43:00	21240.25	21244.25	21235.45	21242.05	287	0	150
2024.12.30	22:44:00	21241.85	21253.25	21240.55	21247.25	276	0	150
2024.12.30	22:45:00	21246.95	21261.95	21246.95	21254.75	304	0	150
2024.12.30	22:46:00	21255.45	21258.45	21241.95	21247.95	294	0	150
2024.12.30	22:47:00	21248.55	21253.45	21244.35	21248.75	269	0	150
2024.12.30	22:48:00	21249.05	21262.35	21249.05	21258.75	281	0	150
2024.12.30	22:49:00	21257.85	21264.45	21249.45	21249.75	275	0	150
2024.12.30	22:50:00	21248.35	21272.55	21242.05	21265.25	307	0	150
2024.12.30	22:51:00	21265.05	21267.05	21250.95	21264.85	279	0	150
2024.12.30	22:52:00	21261.45	21278.35	21261.05	21271.05	265	0	150
2024.12.30	22:53:00	21267.95	21271.35	21256.45	21257.55	273	0	150
2024.12.30	22:54:00	21255.55	21272.55	21242.85	21244.55	286	0	150
2024.12.30	22:55:00	21248.25	21252.25	21236.55	21249.95	299	0	150
2024.12.30	22:56:00	21248.85	21249.75	21215.35	21218.35	310	0	150
2024.12.30	22:57:00	21218.05	21227.25	21217.35	21222.45	300	0	150
2024.12.30	22:58:00	21222.45	21224.95	21207.75	21211.95	287	0	150
2024.12.30	22:59:00	21212.25	21214.25	21186.35	21192.25	335	0	150
2024.12.30	23:00:00	21189.45	21196.14	21161.44	21163.44	330	0	150
2024.12.30	23:01:00	21165.24	21165.94	21147.24	21147.74	317	0	312
2024.12.30	23:02:00	21146.74	21162.44	21143.54	21158.44	284	0	312
2024.12.30	23:03:00	21156.64	21164.74	21151.14	21164.74	241	0	312
2024.12.30	23:04:00	21163.44	21170.54	21161.44	21166.74	273	0	312
2024.12.30	23:05:00	21166.74	21166.74	21147.64	21151.04	265	0	312
2024.12.30	23:06:00	21151.24	21154.74	21139.64	21143.54	273	0	312
2024.12.30	23:07:00	21142.74	21144.14	21128.24	21137.24	265	0	312
2024.12.30	23:08:00	21137.54	21146.14	21130.54	21142.24	245	0	312
2024.12.30	23:09:00	21142.24	21147.44	21140.64	21146.54	210	0	312
2024.12.30	23:10:00	21146.74	21156.14	21140.54	21151.94	230	0	312
2024.12.30	23:11:00	21151.64	21153.64	21148.54	21152.14	179	0	312
2024.12.30	23:12:00	21152.54	21159.04	21148.74	21158.94	175	0	312
2024.12.30	23:13:00	21159.24	21164.24	21154.14	21156.14	224	0	312
2024.12.30	23:14:00	21156.54	21167.44	21156.44	21166.14	199	0	312
2024.12.30	23:15:00	21165.04	21166.24	21153.54	21153.54	155	0	312
2024.12.30	23:16:00	21153.64	21164.24	21153.14	21164.24	136	0	312
2024.12.30	23:17:00	21164.24	21166.44	21163.74	21164.44	88	0	312
2024.12.30	23:18:00	21164.54	21168.44	21159.54	21160.04	136	0	312
2024.12.30	23:19:00	21159.74	21164.64	21155.04	21156.04	124	0	312
2024.12.30	23:20:00	21155.24	21161.64	21154.74	21161.54	102	0	312
2024.12.30	23:21:00	21161.44	21163.74	21157.54	21162.94	95	0	312
2024.12.30	23:22:00	21161.74	21163.14	21159.54	21162.74	83	0	312
2024.12.30	23:23:00	21162.54	21166.24	21162.04	21164.44	89	0	312
2024.12.30	23:24:00	21164.04	21164.64	21162.04	21162.24	83	0	312
2024.12.30	23:25:00	21162.54	21169.44	21159.04	21160.04	123	0	312
2024.12.30	23:26:00	21159.44	21161.54	21157.24	21160.74	73	0	312
2024.12.30	23:27:00	21160.54	21165.24	21160.54	21163.74	82	0	312
2024.12.30	23:28:00	21163.44	21163.74	21159.04	21162.24	86	0	312
2024.12.30	23:29:00	21162.04	21170.04	21160.74	21168.04	97	0	312
2024.12.30	23:30:00	21168.14	21169.74	21164.94	21165.64	111	0	312
2024.12.30	23:31:00	21165.74	21169.04	21164.04	21166.44	89	0	312
2024.12.30	23:32:00	21166.54	21168.54	21165.04	21165.04	79	0	312
2024.12.30	23:33:00	21164.74	21166.14	21159.74	21159.74	69	0	312
2024.12.30	23:34:00	21160.04	21160.24	21152.64	21157.44	122	0	312
2024.12.30	23:35:00	21157.54	21159.14	21154.74	21157.44	104	0	312
2024.12.30	23:36:00	21157.44	21163.54	21157.04	21162.14	106	0	312
2024.12.30	23:37:00	21162.74	21164.64	21161.94	21164.04	91	0	312
2024.12.30	23:38:00	21165.44	21166.54	21162.24	21162.74	63	0	312
2024.12.30	23:39:00	21163.04	21163.74	21160.54	21162.14	70	0	292
2024.12.30	23:40:00	21162.14	21163.44	21159.14	21163.14	78	0	282
2024.12.30	23:41:00	21164.34	21166.04	21163.84	21164.54	54	0	262
2024.12.30	23:42:00	21164.64	21164.74	21161.04	21162.64	63	0	242
2024.12.30	23:43:00	21162.34	21164.84	21161.54	21163.64	83	0	232
2024.12.30	23:44:00	21163.34	21166.24	21162.34	21166.04	74	0	242
2024.12.30	23:45:00	21165.94	21168.94	21164.34	21164.64	131	0	252
2024.12.30	23:46:00	21164.94	21168.64	21164.14	21167.24	86	0	272
2024.12.30	23:47:00	21167.74	21174.74	21167.74	21173.24	96	0	312
2024.12.30	23:48:00	21173.24	21174.14	21168.74	21169.04	81	0	312
2024.12.30	23:49:00	21168.74	21173.64	21168.64	21171.74	92	0	312
2024.12.31	01:05:00	21157.25	21157.25	21146.55	21146.65	82	0	290
2024.12.31	01:06:00	21146.15	21146.55	21132.35	21137.85	97	0	280
2024.12.31	01:07:00	21138.55	21138.65	21123.05	21132.15	86	0	290
2024.12.31	01:08:00	21132.05	21135.65	21130.55	21135.65	63	0	290
2024.12.31	01:09:00	21135.55	21143.05	21135.55	21139.55	77	0	290
2024.12.31	01:10:00	21139.75	21139.75	21132.75	21135.15	72	0	290
2024.12.31	01:11:00	21134.85	21139.65	21134.85	21139.55	38	0	290
2024.12.31	01:12:00	21139.55	21141.15	21139.15	21140.25	53	0	290
2024.12.31	01:13:00	21140.15	21141.15	21136.75	21138.55	38	0	280
2024.12.31	01:14:00	21138.55	21139.75	21133.65	21136.15	38	0	270
2024.12.31	01:15:00	21135.95	21137.05	21134.65	21135.35	35	0	200
2024.12.31	01:16:00	21135.75	21140.95	21135.55	21140.05	39	0	200
2024.12.31	01:17:00	21140.35	21145.65	21140.35	21144.55	53	0	190
2024.12.31	01:18:00	21144.35	21146.95	21144.35	21145.85	40	0	230
2024.12.31	01:19:00	21145.85	21156.55	21145.85	21151.55	95	0	230
2024.12.31	01:20:00	21151.55	21157.65	21151.55	21157.05	69	0	260
2024.12.31	01:21:00	21156.85	21156.85	21153.75	21153.75	35	0	290
2024.12.31	01:22:00	21153.55	21154.25	21147.65	21151.15	83	0	280
2024.12.31	01:23:00	21151.95	21156.15	21151.85	21152.75	56	0	280
2024.12.31	01:24:00	21152.85	21153.95	21152.85	21153.55	25	0	260
2024.12.31	01:25:00	21153.45	21155.85	21150.75	21151.15	50	0	230
2024.12.31	01:26:00	21151.15	21153.65	21149.75	21152.05	55	0	220
2024.12.31	01:27:00	21152.35	21154.95	21151.85	21152.15	43	0	220
2024.12.31	01:28:00	21152.15	21152.15	21149.45	21151.15	53	0	220
2024.12.31	01:29:00	21151.15	21154.35	21150.05	21154.35	54	0	230
2024.12.31	01:30:00	21154.85	21157.75	21154.85	21157.45	50	0	200
2024.12.31	01:31:00	21157.45	21162.15	21157.45	21162.15	58	0	180
